Bicakcic,77,Bosnia Herzegovina,TSG 1899 Hoffenheim
Upamecano,77,France,RB Leipzig
Buonanotte,77,Argentina,Universidad Catolica
Ward-Prowse,77,England,Southampton
Ascacibar,77,Argentina,VfB Stuttgart
Strobl,77,Germany,Borussia Monchengladbach
Klostermann,77,Germany,RB Leipzig
De Maio,77,France,Udinese
Gabbiadini,77,Italy,Sampdoria
Darida,77,Czech Republic,Hertha BSC
Schick,77,Czech Republic,Roma
Dragovic,77,Austria,Bayer 04 Leverkusen
Soriano,77,Italy,Bologna
Ayew,77,Ghana,Fenerbahce SK
Dossevi,77,Togo,Toulouse Football Club
Pereira,77,Uruguay,FC Porto
Perez,77,Paraguay,RCD Espanyol
Cvitanich,77,Argentina,Racing Club
Zivkovic,77,Serbia,SL Benfica
Skhiri,77,Tunisia,Montpellier HSC
Garmash,77,Ukraine,Dynamo Kyiv
Albrighton,77,England,Leicester City
Murray,77,England,Brighton & Hove Albion
Kucka,77,Slovakia,Parma
Johnson,77,United States,Borussia Monchengladbach
Zarate,77,Argentina,Boca Juniors
Jagielka,77,England,Everton
Donatti,77,Argentina,Racing Club
Herrmann,77,Germany,Borussia Monchengladbach
Acosta,77,Argentina,DC United
Yokuslu,77,Turkey,RC Celta
Tevez,77,Argentina,Boca Juniors
Hoarau,77,France,BSC Young Boys
Maripan,77,Chile,Deportivo Alaves
Wood,77,New Zealand,Burnley
Terodde,77,Germany,FC Koln
Ochoa,77,Mexico,Standard de Liege
Ibisevic,77,Bosnia Herzegovina,Hertha BSC
Sarr,77,Senegal,Stade Rennais FC
Gigliotti,77,Argentina,Deportivo Toluca
Pinola,77,Argentina,River Plate
Welbeck,77,England,Arsenal
Berge,77,Norway,KRC Genk
Andone,77,Romania,Brighton & Hove Albion
Grifo,77,Italy,SC Freiburg
Lasagna,77,Italy,Udinese
Cook,77,England,Bournemouth
Pyatov,77,Ukraine,Shakhtar Donetsk
Valdivia,77,Chile,Colo-Colo
Cartabia,77,Argentina,Deportivo de La Coruna
Marchesin,77,Argentina,Argentina
Dzhikiya,77,Russia,Spartak Moscow
Mollet,77,France,Montpellier HSC
Benassi,77,Italy,Fiorentina
Perez,77,Argentina,Independiente
Caicedo,77,Ecuador,Lazio
Rincon,77,Venezuela,Torino
De Paul,77,Argentina,Udinese
Elia,77,Netherlands,Medipol Basaksehir FK
Schopf,77,Austria,FC Schalke 04
Pereiro,77,Uruguay,PSV
Odjidja-Ofoe,77,Belgium,KAA Gent
Muller,77,Germany,Hannover 96
Ansaldi,77,Argentina,Torino
Escalante,77,Argentina,SD Eibar
Lang,77,Switzerland,Borussia Monchengladbach
Pulgar,77,Chile,Bologna
Carcela-Gonzalez,77,Morocco,Standard de Liege
Ocampos,77,Argentina,Olympique de Marseille
Jorgensen,77,Denmark,Feyenoord
Weiser,77,Germany,Bayer 04 Leverkusen
Cutrone,77,Italy,Milan
Cork,77,England,Burnley
Ekdal,77,Sweden,Sampdoria
Guidetti,77,Sweden,Deportivo Alaves
Lichtsteiner,77,Switzerland,Arsenal
Abate,77,Italy,Milan
Choupo-Moting,77,Cameroon,Paris Saint-Germain
Chichizola,77,Argentina,Getafe CF
Hernandez,77,France,Real Sociedad
Fabra,77,Colombia,Boca Juniors
Grenier,77,France,Stade Rennais FC
Gudelj,77,Serbia,Sporting CP
Sanogo,77,Ivory Coast,Al Ittihad
Prijovic,77,Serbia,Al Ittihad
Fullkrug,77,Germany,Hannover 96
Gurtner,77,France,Amiens SC
Tete,77,Netherlands,Olympique Lyonnais
Bardhi,77,FYR Macedonia,Levante UD
Wendt,77,Sweden,Borussia Monchengladbach
Zakaria,77,Switzerland,Borussia Monchengladbach
Aquino,77,Mexico,Tigres U.A.N.L.
Huntelaar,77,Netherlands,Ajax
Bertolacci,77,Italy,Milan
Jahanbakhsh,77,Iran,Brighton & Hove Albion
De Guzman,77,Netherlands,Eintracht Frankfurt
Augustinsson,77,Sweden,SV Werder Bremen
Piccini,77,Italy,Valencia CF
Mehmedi,77,Switzerland,VfL Wolfsburg
Origi,77,Belgium,Liverpool
Dzemaili,77,Switzerland,Bologna
Pejcinovic,77,Serbia,Changchun Yatai FC
Selke,77,Germany,Hertha BSC
Gutierrez,77,Colombia,Junior FC
Schone,77,Denmark,Ajax
El Ahmadi,77,Morocco,Al Ittihad
Vasin,77,Russia,PFC CSKA Moscow
Martin,77,France,RC Strasbourg Alsace
Abdulrahman,77,United Arab Emirates,Al Hilal
Inglese,77,Italy,Parma
Civelli,77,Argentina,Club Atletico Banfield
Augustin,77,France,RB Leipzig
Samatta,77,Tanzania,KRC Genk
Wolf,77,Germany,Borussia Dortmund
Vermaelen,77,Belgium,FC Barcelona
Sydorchuk,77,Ukraine,Dynamo Kyiv
Orellana,77,Chile,SD Eibar
Giaccherini,77,Italy,Chievo Verona
Plattenhardt,77,Germany,Hertha BSC
Max,77,Germany,FC Augsburg
Akbaba,77,Turkey,Galatasaray SK
Borre,77,Colombia,River Plate
Spinazzola,77,Italy,Juventus
Paletta,77,Italy,Jiangsu Suning FC
Dominguez,77,Argentina,Racing Club
Stoger,76,Austria,Fortuna Dusseldorf
Zagadou,76,France,Borussia Dortmund
N'Diaye,76,Senegal,Malaga CF
Trejo,76,Argentina,Rayo Vallecano
Veltman,76,Netherlands,Ajax
Benteke,76,Belgium,Crystal Palace
Martinez,76,Colombia,Portimonense SC
Eysseric,76,France,FC Nantes
Bargfrede,76,Germany,SV Werder Bremen
Djiku,76,France,Stade Malherbe Caen
Mechele,76,Belgium,Club Brugge KV
Bell,76,Germany,FSV Mainz 05
Montero,76,Colombia,Vancouver Whitecaps FC
Vainqueur,76,France,AS Monaco
Hogg,76,England,Huddersfield Town
Gray,76,England,Watford
Moralez,76,Argentina,New York City FC
Doumbia,76,Ivory Coast,Girona FC
Funes Mori,76,Argentina,Monterrey
Mukiele,76,France,RB Leipzig
Rodriguez,76,England,West Bromwich Albion
Skjelbred,76,Norway,Hertha BSC
Castillo,76,Chile,Chile
Barnes,76,Austria,Burnley
Romero,76,Paraguay,Shanghai Greenland Shenhua FC
Cuadrado,76,Colombia,Atletico Nacional
Unnerstall,76,Germany,VVV-Venlo
Van Aanholt,76,Netherlands,Crystal Palace
Gebre Selassie,76,Czech Republic,SV Werder Bremen
Diawara,76,Guinea,Napoli
Yazici,76,Turkey,Trabzonspor
Borini,76,Italy,Milan
Conti,76,Argentina,SL Benfica
Teodorczyk,76,Poland,Udinese
Cabral,76,Argentina,RC Celta
Gonul,76,Turkey,Besiktas JK
Valverde,76,Uruguay,Real Madrid
Guilbert,76,France,Stade Malherbe Caen
Colley,76,Gambia,Sampdoria
Vukcevic,76,Montenegro,Levante UD
Niang,76,Senegal,Stade Rennais FC
Lopez,76,France,Olympique de Marseille
Reid,76,New Zealand,West Ham United
Hegazi,76,Egypt,West Bromwich Albion
Hunt,76,Germany,Hamburger SV
Lossl,76,Denmark,Huddersfield Town
Zuffi,76,Switzerland,FC Basel 1893
Snodgrass,76,Scotland,West Ham United
Aholou,76,Ivory Coast,AS Monaco
Vorm,76,Netherlands,Tottenham Hotspur
Casco,76,Argentina,River Plate
Berisha,76,Kosovo,Lazio
Widmer,76,Switzerland,FC Basel 1893
Rashica,76,Kosovo,SV Werder Bremen
Hutchinson,76,Canada,Besiktas JK
Blandi,76,Argentina,San Lorenzo de Almagro
Balanta,76,Colombia,FC Basel 1893
Antenucci,76,Italy,SPAL
Belfodil,76,Algeria,TSG 1899 Hoffenheim
Paschalakis,76,Greece,PAOK
Embolo,76,Switzerland,FC Schalke 04
Palacios,76,Argentina,River Plate
Maignan,76,France,LOSC Lille
Cano,76,Argentina,Independiente Medellin
Onyekuru,76,Nigeria,Galatasaray SK
Gerhardt,76,Germany,VfL Wolfsburg
Vazquez,76,Mexico,Santos Laguna
Vargas,76,Chile,Tigres U.A.N.L.
Pasalic,76,Croatia,Atalanta
Konate,76,France,RB Leipzig
Noble,76,England,West Ham United
Izquierdo,76,Colombia,Brighton & Hove Albion
Wan-Bissaka,76,England,Crystal Palace
Benkovic,76,Croatia,Celtic
Zurutuza,76,France,Real Sociedad
Andrada,76,Argentina,Boca Juniors
Kraft,76,Germany,Hertha BSC
Tierney,76,Scotland,Celtic
Clasie,76,Netherlands,Feyenoord
Pjaca,76,Croatia,Fiorentina
Viergever,76,Netherlands,PSV
Acheampong,76,Ghana,Tianjin TEDA FC
Opara,76,United States,Minnesota United FC
Neuhaus,76,Germany,Borussia Monchengladbach
Di Francesco,76,Italy,Sassuolo
Halilovic,76,Croatia,Standard de Liege
Laimer,76,Austria,RB Leipzig
Castro,76,Germany,VfB Stuttgart
Rusnak,76,Slovakia,Real Salt Lake
Acosta,76,Argentina,Club Atletico Lanus
Veljkovic,76,Serbia,SV Werder Bremen
Hopf,76,Sweden,MKE Ankaragucu
Rogic,76,Australia,Celtic
Bamba,76,Ivory Coast,Cardiff City
Malcuit,76,France,Napoli
Hanni,76,Algeria,Spartak Moscow
Brown,76,Scotland,Celtic
Samaris,76,Greece,SL Benfica
Diakhaby,76,France,Valencia CF
Livaja,76,Croatia,AEK Athens
Bradley,76,United States,Toronto FC
Topal,76,Turkey,Fenerbahce SK
Willems,76,Netherlands,Eintracht Frankfurt
Holgate,76,England,West Bromwich Albion
Pelkas,76,Greece,PAOK
Diamanti,76,Italy,Livorno
Skorupski,76,Poland,Bologna
D'Ambrosio,76,Italy,Inter
Santon,76,Italy,Roma
Magallan,76,Argentina,Ajax
Knockaert,76,France,Brighton & Hove Albion
Langkamp,76,Germany,SV Werder Bremen
Rupp,76,Germany,TSG 1899 Hoffenheim
Hamouma,76,France,AS Saint-etienne
El Zhar,76,Morocco,CD Leganes
Esser,76,Germany,Hannover 96
Ndiaye,76,Senegal,Galatasaray SK
Schlager,76,Austria,Austria
Benitez,76,Argentina,Independiente
Biraghi,76,Italy,Fiorentina
Quintero,76,Colombia,Minnesota United FC
Gomis,76,Senegal,SPAL
Cresswell,76,England,West Ham United
Denswil,76,Netherlands,Club Brugge KV
Gacinovic,76,Serbia,Eintracht Frankfurt
Muto,76,Japan,Newcastle United
Arambarri,76,Uruguay,Getafe CF
Salcedo,76,Mexico,Tigres U.A.N.L.
Mvogo,76,Switzerland,RB Leipzig
Aguilar,76,Paraguay,Cruz Azul
Zuber,76,Switzerland,VfB Stuttgart
Koubek,76,Czech Republic,Stade Rennais FC
Zabaleta,76,Argentina,West Ham United
Kalinic,76,Croatia,Aston Villa
Brosinski,76,Germany,FSV Mainz 05
Dolberg,76,Denmark,Ajax
Moreno,76,Colombia,Shanghai Greenland Shenhua FC
Rodriguez,76,Argentina,Club Atletico Colon
Ranocchia,76,Italy,Inter
Simon,76,Nigeria,Levante UD
Dawson,76,England,West Bromwich Albion
Sarr,76,France,Olympique de Marseille
Stephens,76,England,Brighton & Hove Albion
Westwood,76,England,Burnley
Ayew,76,Ghana,Crystal Palace
Slimani,76,Algeria,Fenerbahce SK
Rode,76,Germany,Eintracht Frankfurt
Dzsudzsak,76,Hungary,Hungary
Soucek,76,Czech Republic,SK Slavia Praha
Szalai,76,Hungary,TSG 1899 Hoffenheim
Heintz,76,Germany,SC Freiburg
Marin,76,Romania,Standard de Liege
Sabaly,76,Senegal,FC Girondins de Bordeaux
El Kaddouri,76,Morocco,PAOK
Turan,76,Turkey,Medipol Basaksehir FK
Cleverley,76,England,Watford
Gigot,76,France,Spartak Moscow
Germain,76,France,Olympique de Marseille
Lunin,76,Ukraine,CD Leganes
Fernandez,76,Argentina,Newcastle United
Insua,76,Argentina,VfB Stuttgart
Hoger,76,Germany,FC Koln
Toivonen,76,Sweden,Melbourne Victory
Karamoh,76,France,FC Girondins de Bordeaux
Bustos,76,Argentina,Independiente
Kverkvelia,76,Georgia,Lokomotiv Moscow
Forrest,76,Scotland,Celtic
Mantalos,76,Greece,AEK Athens
Erkin,76,Turkey,Besiktas JK
Chalobah,76,England,Watford
Reyes,76,Mexico,CD Leganes
Holding,76,England,Arsenal
Locatelli,76,Italy,Sassuolo
Ordets,76,Ukraine,Shakhtar Donetsk
Brady,76,Republic of Ireland,Burnley
Carroll,76,England,West Ham United
Petagna,76,Italy,SPAL
Badstuber,76,Germany,VfB Stuttgart
Danjuma Groeneveld,76,Netherlands,Club Brugge KV
Haidara,76,Mali,RB Leipzig
Sliti,76,Tunisia,Dijon FCO
Clark,76,Republic of Ireland,Newcastle United
Gayle,76,England,West Bromwich Albion
Tait,76,France,Angers SCO
Toure,76,France,FC Nantes
Blanco,76,Argentina,Portland Timbers
Monconduit,76,France,Amiens SC
Nordtveit,76,Norway,Fulham
Belluschi,76,Argentina,San Lorenzo de Almagro
Uribe,76,Colombia,Colombia
Diaby,76,Mali,Sporting CP
Guinazu,76,Argentina,Club Atletico Talleres
Linetty,76,Poland,Sampdoria
Paloschi,76,Italy,SPAL
Oczipka,76,Germany,FC Schalke 04
Fernandez,76,Argentina,Racing Club
Dumfries,76,Netherlands,PSV
Vargas,76,Colombia,Deportivo Cali
Soumaoro,76,France,LOSC Lille
Christodoulopoulos,76,Greece,Olympiacos CFP
Morrison,76,England,ostersunds FK
Sosa,76,Argentina,Trabzonspor
Ings,76,England,Southampton
Mendy,76,France,Leicester City
McArthur,76,Scotland,Crystal Palace
Yedlin,76,United States,Newcastle United
Grealish,76,England,Aston Villa
Durmisi,76,Denmark,Lazio
Nandez,76,Uruguay,Uruguay
Morel,76,Madagascar,Olympique Lyonnais
Santamaria,76,France,Angers SCO
Sansone,76,Italy,Bologna
Dockal,76,Czech Republic,Sparta Praha
Caputo,76,Italy,Empoli
Kouyate,76,Senegal,Crystal Palace
Duarte,76,Costa Rica,RCD Espanyol
Roncaglia,76,Argentina,Valencia CF
Jedvaj,76,Croatia,Bayer 04 Leverkusen
Steffen,76,Switzerland,VfL Wolfsburg
Brizuela,76,Mexico,Guadalajara
Darmian,76,Italy,Manchester United
Osako,76,Japan,SV Werder Bremen
Ruidiaz,76,Peru,Seattle Sounders FC
De Roon,76,Netherlands,Atalanta
Bocchetti,76,Italy,Spartak Moscow
Sigali,76,Argentina,Racing Club
Allen,76,Wales,Stoke City
Behrami,76,Switzerland,Udinese
Andersen,76,Denmark,Sampdoria
Baumgartl,76,Germany,VfB Stuttgart
Proto,76,Belgium,Lazio
Knoche,76,Germany,VfL Wolfsburg
Orozco,76,Mexico,Santos Laguna
Domingo,76,Argentina,Independiente
Bamba,76,France,LOSC Lille
Koziello,76,France,FC Koln
Riveros,76,Paraguay,Paraguay
Hetemaj,76,Finland,Chievo Verona
Nkunku,76,France,Paris Saint-Germain
Thomasson,76,France,RC Strasbourg Alsace
Salibur,76,France,AS Saint-etienne
Boyko,76,Ukraine,Dynamo Kyiv
Seferovic,76,Switzerland,Switzerland
Henrichs,76,Germany,AS Monaco
Brekalo,76,Croatia,VfL Wolfsburg
Morgan,76,Jamaica,Leicester City
Praet,76,Belgium,Sampdoria
Grujic,76,Serbia,Hertha BSC
Tshabalala,76,South Africa,BB Erzurumspor
Lopez,76,Argentina,Boca Juniors
Villanueva,76,Chile,Al Ittihad
Smith,76,England,Bournemouth
Gentner,76,Germany,VfB Stuttgart
Fabian,76,Mexico,Philadelphia Union
Locadia,76,Netherlands,Brighton & Hove Albion
Alonso,76,Cuba,Minnesota United FC
Baines,76,England,Everton
Cathcart,76,Northern Ireland,Watford
Taider,76,Algeria,Montreal Impact
Tekin,76,Turkey,Fenerbahce SK
Klaus,76,Germany,VfL Wolfsburg
Tore,76,Turkey,Besiktas JK
Pizarro,76,Mexico,Monterrey
Piatek,76,Poland,Milan
Duda,76,Slovakia,Hertha BSC
Austin,76,England,Southampton
Kobayashi,76,Japan,Kawasaki Frontale
Gnagnon,76,France,Sevilla FC
Meret,76,Italy,Napoli
Lennon,76,England,Burnley
Blas,76,France,En Avant de Guingamp
Valencia,76,Ecuador,Ecuador
Palomino,76,Argentina,Atalanta
Colak,76,Turkey,Al Wehda
Herelle,76,France,OGC Nice
Jankto,76,Czech Republic,Sampdoria
Moreno,76,Colombia,Club Atletico Talleres
Nguyen,76,United States,Los Angeles FC
Ndiaye Diedhiou,76,Senegal,Getafe CF
Mangala,76,France,Manchester City
Popov,76,Bulgaria,Bulgaria
Phillips,76,Scotland,West Bromwich Albion
Chygrynskyi,76,Ukraine,AEK Athens
Borges,76,Costa Rica,Goztepe SK
Nagy,76,Hungary,Bologna
Bartels,76,Germany,SV Werder Bremen
Retsos,75,Greece,Bayer 04 Leverkusen
Franco,75,Argentina,Independiente
Kadar,75,Hungary,Dynamo Kyiv
Alonso,75,Paraguay,Paraguay
Lasne,75,France,Montpellier HSC
Kolodziejczak,75,France,AS Saint-etienne
Chara,75,Colombia,Portland Timbers
Ferrari,75,Italy,Sassuolo
Turuc,75,Turkey,Kayserispor
Jajalo,75,Bosnia Herzegovina,Palermo
Murillo,75,Colombia,Colombia
Onazi,75,Nigeria,Trabzonspor
Younes,75,Germany,Napoli
Pabon,75,Colombia,Monterrey
Briand,75,France,FC Girondins de Bordeaux
Mounier,75,France,Panathinaikos FC
Drmic,75,Switzerland,Borussia Monchengladbach
Roux,75,France,En Avant de Guingamp
Dirar,75,Morocco,Fenerbahce SK
Imbula,75,France,Rayo Vallecano
Bruma,75,Netherlands,FC Schalke 04
Villalba,75,Paraguay,Atlanta United
Refaelov,75,Israel,Royal Antwerp FC
Mazraoui,75,Morocco,Ajax
Daniels,75,England,Bournemouth
Sankhare,75,Senegal,FC Girondins de Bordeaux
Brooks,75,Wales,Bournemouth
Idrissi,75,Morocco,AZ Alkmaar
Osorio,75,Venezuela,Venezuela
Altidore,75,United States,Toronto FC
Bronn,75,Tunisia,KAA Gent
Engels,75,Belgium,Stade de Reims
Corona,75,Mexico,Mexico
Stanciu,75,Romania,Romania
Audero,75,Italy,Sampdoria
Donk,75,Netherlands,Galatasaray SK
Saravia,75,Argentina,Argentina
Okazaki,75,Japan,Leicester City
Marchetti,75,Italy,Genoa
Solari,75,Argentina,Racing Club
Holtby,75,Germany,Hamburger SV
Mikel,75,Nigeria,Middlesbrough
Hernandez,75,Mexico,Pachuca
Agu,75,Nigeria,Vitoria de Setubal
Fofana,75,Ivory Coast,Cote d'Ivoire
Flamini,75,France,Getafe CF
Caballero,75,Argentina,Chelsea
Hennessey,75,Wales,Crystal Palace
Dos Santos,75,Mexico,LA Galaxy
Rossettini,75,Italy,Chievo Verona
Masuaku,75,DR Congo,West Ham United
Yoshida,75,Japan,Southampton
Butko,75,Ukraine,Shakhtar Donetsk
Kluivert,75,Netherlands,Roma
Vargas,75,Argentina,Velez Sarsfield
Haraguchi,75,Japan,Hannover 96
Klose,75,Switzerland,Norwich City
Niederlechner,75,Germany,SC Freiburg
Gonalons,75,France,Sevilla FC
Didillon,75,France,RSC Anderlecht
Haberer,75,Germany,SC Freiburg
Ayhan,75,Turkey,Fortuna Dusseldorf
Gondorf,75,Germany,SC Freiburg
Budescu,75,Romania,Al Shabab
Cornet,75,Ivory Coast,Olympique Lyonnais
Falk,75,Denmark,FC Kobenhavn
Sarr,75,France,OGC Nice
Valdez,75,Paraguay,Club America
Musa,75,Nigeria,Al Nassr
Urretaviscaya,75,Uruguay,Monterrey
Morozyuk,75,Ukraine,caykur Rizespor
Ghezzal,75,Algeria,Leicester City
Thomas,75,France,Angers SCO
Sepe,75,Italy,Parma
Kryvtsov,75,Ukraine,Shakhtar Donetsk
Pearson,75,England,Preston North End
Rog,75,Croatia,Sevilla FC
Gazzaniga,75,Argentina,Tottenham Hotspur
Nkoudou,75,France,AS Monaco
Brenet,75,Netherlands,TSG 1899 Hoffenheim
Billiat,75,Zimbabwe,Kaizer Chiefs
Thomas,75,New Zealand,PSV
Hendrick,75,Republic of Ireland,Burnley
Sanchez,75,Argentina,Monterrey
Zajc,75,Slovenia,Fenerbahce SK
Jones,75,Australia,Al Nassr
Duncan,75,Ghana,Sassuolo
Conti,75,Italy,Milan
McGregor,75,Scotland,Rangers FC
Torres,75,Colombia,Albacete BP
Vietto,75,Argentina,Fulham
Petrovic,75,Serbia,Sporting CP
Zeegelaar,75,Netherlands,Udinese
Kums,75,Belgium,RSC Anderlecht
Martinez,75,Paraguay,Club Atlas
Bocanegra,75,Colombia,Atletico Nacional
Elis,75,Honduras,Houston Dynamo
Lookman,75,England,Everton
Foket,75,Belgium,Stade de Reims
Schar,75,Switzerland,Newcastle United
Thereau,75,France,Cagliari
Hoedt,75,Netherlands,RC Celta
Cisse,75,Senegal,Alanyaspor
Kone,75,Ivory Coast,RC Strasbourg Alsace
Terrier,75,France,Olympique Lyonnais
Glushakov,75,Russia,Spartak Moscow
Cueva,75,Peru,Peru
Labyad,75,Morocco,Ajax
Hernandez,75,Uruguay,PFC CSKA Moscow
Mbokani,75,DR Congo,Royal Antwerp FC
Atal,75,Algeria,OGC Nice
Soudani,75,Algeria,Nottingham Forest
Ibarra,75,Ecuador,Ecuador
Congre,75,France,Montpellier HSC
Biseswar,75,Netherlands,PAOK
Schennikov,75,Russia,PFC CSKA Moscow
Arter,75,Republic of Ireland,Cardiff City
Capelle,75,France,Angers SCO
Gray,75,England,Leicester City
Ring,75,Finland,New York City FC
Umar,75,Nigeria,caykur Rizespor
Abraham,75,England,Aston Villa
Amadou,75,France,Sevilla FC
Quaison,75,Sweden,FSV Mainz 05
Sinclair,75,England,Celtic
Vokes,75,Wales,Stoke City
Dann,75,England,Crystal Palace
De Silvestri,75,Italy,Torino
Campbell,75,Costa Rica,Club Leon
Thuram,75,France,En Avant de Guingamp
Quinones,75,Colombia,Tigres U.A.N.L.
Kakuta,75,DR Congo,Rayo Vallecano
Stafylidis,75,Greece,FC Augsburg
Djidji,75,Ivory Coast,Torino
Mehle,75,Denmark,KRC Genk
Ayoub,75,Morocco,Feyenoord
Johnstone,75,England,West Bromwich Albion
Akpoguma,75,Germany,Hannover 96
Davies,75,England,Everton
Lazaro,75,Austria,Hertha BSC
Magnanelli,75,Italy,Sassuolo
Redmond,75,England,Southampton
Tschauner,75,Germany,FC Ingolstadt 04
Aogo,75,Germany,VfB Stuttgart
Frei,75,Switzerland,FC Basel 1893
Peralta,75,Mexico,Club America
Donsah,75,Ghana,Bologna
Akhmedov,75,Uzbekistan,Shanghai SIPG FC
Medunjanin,75,Bosnia Herzegovina,Philadelphia Union
Fritzler,75,Argentina,Club Atletico Colon
Cigarini,75,Italy,Cagliari
Grassi,75,Italy,Parma
Coco,75,France,En Avant de Guingamp
Shoji,75,Japan,Toulouse Football Club
Furch,75,Argentina,Santos Laguna
Serdar,75,Germany,FC Schalke 04
Rius,75,Argentina,Defensa y Justicia
Amian,75,France,Toulouse Football Club
Bachirou,75,Comoros,Malmo FF
Konan,75,Ivory Coast,Stade de Reims
Surman,75,England,Bournemouth
Suarez,75,Argentina,River Plate
Barrera,75,Colombia,Rosario Central
Davies,75,England,Derby County
Savanier,75,France,Nimes Olympique
Ounas,75,Algeria,Napoli
Schnatterer,75,Germany,FC Heidenheim 1846
McKennie,75,United States,FC Schalke 04
Behrens,75,Germany,FC Nurnberg
Foden,75,England,Manchester City
Pukki,75,Finland,Norwich City
Hanin,75,France,Vitoria Guimaraes
Isla,75,Chile,Fenerbahce SK
Morelos,75,Colombia,Rangers FC
Fernandez,75,Chile,Chile
Moretti,75,Italy,Torino
Ninkovic,75,Serbia,Sydney FC
Paredes,75,Chile,Chile
Bonera,75,Italy,Villarreal CF
Radoja,75,Serbia,RC Celta
Missiroli,75,Italy,SPAL
Bernardoni,75,France,Nimes Olympique
Arslan,75,Germany,Fenerbahce SK
Toornstra,75,Netherlands,Feyenoord
Mas,75,Argentina,Boca Juniors
Caceres,75,Paraguay,Paraguay
Mandragora,75,Italy,Udinese
Bizot,75,Netherlands,AZ Alkmaar
Ronnow,75,Denmark,Eintracht Frankfurt
Pavlovic,75,Croatia,Angers SCO
Figal,75,Argentina,Independiente
Maksimovic,75,Serbia,Getafe CF
Jantschke,75,Germany,Borussia Monchengladbach
Lukebakio,75,Belgium,Fortuna Dusseldorf
Toselli,75,Chile,Universidad Catolica
Carrillo,75,Argentina,CD Leganes
Boruc,75,Poland,Bournemouth
Ghoddos,75,Iran,Amiens SC
Luyindama,75,DR Congo,Galatasaray SK
Guarin,75,Colombia,Shanghai Greenland Shenhua FC
Hamdallah,75,Morocco,Al Nassr
Nikolic,75,Hungary,Chicago Fire
Benzia,75,Algeria,Fenerbahce SK
Ntep,75,Cameroon,VfL Wolfsburg
Hansen,75,Denmark,FC Midtjylland
Inan,75,Turkey,Galatasaray SK
Mounie,75,Benin,Huddersfield Town
Cataldi,75,Italy,Lazio
Fernandes,75,Chile,Alanyaspor
Vlasic,75,Croatia,PFC CSKA Moscow
McGregor,75,Scotland,Celtic
Rolan,75,Uruguay,Deportivo Alaves
Diagne,75,Senegal,Galatasaray SK
Leckie,75,Australia,Hertha BSC
Balogun,75,Nigeria,Brighton & Hove Albion
Kamara,75,Norway,LA Galaxy
Francis,75,England,Bournemouth
Norwood,75,Northern Ireland,Sheffield United
Traore,75,Ivory Coast,Cote d'Ivoire
Cristoforo,75,Uruguay,Getafe CF
Gutierrez,75,Chile,Sporting Kansas City
Valdes,75,Chile,Chile
Krejci,75,Czech Republic,Bologna
Bolat,75,Turkey,Royal Antwerp FC
Caruzzo,75,Argentina,Rosario Central
Traore,75,Ivory Coast,Angers SCO
Gonzalez Pirez,75,Argentina,Atlanta United
Jallet,75,France,OGC Nice
Potuk,75,Turkey,Fenerbahce SK
Damm,75,Mexico,Tigres U.A.N.L.
Jensen,75,Denmark,RC Celta
Abdelhamid,75,Morocco,Stade de Reims
Sessegnon,75,England,Fulham
Mangani,75,France,Angers SCO
Janssen,75,Netherlands,Tottenham Hotspur
Boyata,75,Belgium,Celtic
Rajkovic,75,Serbia,Palermo
Kerbrat,75,France,En Avant de Guingamp
Mendy,75,Senegal,Stade de Reims
Blake,75,Jamaica,Philadelphia Union
Mevlja,75,Slovenia,Slovenia
Zelarayan,75,Argentina,Tigres U.A.N.L.
Ait Bennasser,75,Morocco,AS Saint-etienne
Serero,75,South Africa,Vitesse
Kalu,75,Nigeria,FC Girondins de Bordeaux
Fernandez,75,Argentina,River Plate
Vermeer,75,Netherlands,Feyenoord
Kahveci,75,Turkey,Medipol Basaksehir FK
Konate,75,Senegal,Amiens SC
Maupay,75,France,Brentford
Mitrovic,75,Serbia,RC Strasbourg Alsace
Deaux,75,France,En Avant de Guingamp
Braithwaite,75,Denmark,CD Leganes
Romero,75,Argentina,Independiente
Armstrong,75,Scotland,Southampton
Amavi,75,France,Olympique de Marseille
Dummett,75,Wales,Newcastle United
Kashia,75,Georgia,San Jose Earthquakes
Barbosa,75,Argentina,Villarreal CF
Hernandez,75,Colombia,SD Huesca
Jara,75,Argentina,Pachuca
Odegaard,75,Norway,Vitesse
Flint,75,England,Middlesbrough
Sturaro,75,Italy,Genoa
Maggio,75,Italy,Benevento
Wakaso,75,Ghana,Deportivo Alaves
Ikone,75,France,LOSC Lille
Perez,75,Colombia,Independiente Santa Fe
Claesson,75,Sweden,Sweden
Viviani,75,Italy,Frosinone
Babacar,75,Senegal,Sassuolo
Sahiner,75,Turkey,Atiker Konyaspor
Uduokhai,75,Germany,VfL Wolfsburg
Taylor,75,England,Burnley
Rigoni,75,Italy,Parma
Martin Arias,75,Argentina,Gimnasia y Esgrima La Plata
Bensebaini,75,Algeria,Stade Rennais FC
Hurtado,75,Peru,Atiker Konyaspor
Ricca,75,Uruguay,Malaga CF
Ignatiev,75,Russia,Lokomotiv Moscow
Cabaco,75,Uruguay,Levante UD
Lodygin,75,Russia,Olympiacos CFP
Kanga,75,Gabon,Sparta Praha
Saracchi,75,Uruguay,RB Leipzig
Tavernier,75,England,Rangers FC
Gonzalez,75,Argentina,Club Tijuana
